# gapseq version: 1.5.0 2477543b
# Transporter sequence DB md5sum: b99a77e (2024-11-09)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	31.6	1.87e-18	78.6	95.2	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	4	224	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	31.7	6.63e-23	91.3	94.5	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	10	248	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	34.5	1.09e-27	104	96	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	13	251	transporter
gnl|TC-DB|P29972|1.A.8.8.1	1.A.8.8.1	Ammonia	Ammonium	EX_cpd00013_e0	rxn05466	gnl|TC-DB|P29972|1.A.8.8.1	35.7	2.61e-32	115	83.3	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	2	230	transporter
gnl|TC-DB|729057658|1.A.8.8.17	1.A.8.8.17	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|729057658|1.A.8.8.17	27.7	6.92e-14	67	79.7	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	12	262	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	29.1	1.74e-16	73.6	79.9	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	7	231	transporter
gnl|TC-DB|P47862|1.A.8.9.1	1.A.8.9.1	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P47862|1.A.8.9.1	41.7	2.36e-58	185	84.2	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	10	259	transporter
gnl|TC-DB|P47862|1.A.8.9.1	1.A.8.9.1	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P47862|1.A.8.9.1	27.8	2.17e-20	84.7	80.5	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	1	221	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	32.4	6.4e-36	127	85	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	5	258	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	Ammonia	Ammonium	EX_cpd00013_e0	rxn05466	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	34.8	2.78e-34	122	90.3	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	12	255	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	34.8	2.78e-34	122	90.3	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	12	255	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	41.5	5.78e-57	182	85.4	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	5	260	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	32	4.56e-22	89.4	82.7	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	3	228	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	36.6	4.51e-41	142	77.4	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	6	262	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	29.4	3e-21	87.8	75.3	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	1	228	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	29.6	1.4e-18	80.1	76	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	2	224	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	38.3	6.01e-50	164	84.7	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	5	258	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	29.8	2.28e-20	84.7	81	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	3	223	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	38.2	1.55e-41	142	76.6	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	12	252	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	30.4	9.95e-21	85.9	78	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	2	224	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	35.3	6.79e-35	124	85.1	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	12	251	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	33.1	9.13e-20	82.8	86.1	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	3	223	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	36.4	4.31e-53	172	86.4	NP_418362.1 glycerol facilitator [Escherichia coli str. K-12 substr. MG1655]	5	263	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	29.3	2.84e-18	79	77.9	NP_415396.1 water channel AqpZ [Escherichia coli str. K-12 substr. MG1655]	7	222	transporter
gnl|TC-DB|Q48217|1.B.1.3.2	1.B.1.3.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q48217|1.B.1.3.2	23.8	5.29e-06	44.7	85.3	NP_416719.1 outer membrane porin C [Escherichia coli str. K-12 substr. MG1655]	4	350	transporter
gnl|TC-DB|Q48217|1.B.1.3.2	1.B.1.3.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q48217|1.B.1.3.2	23.1	6.73e-05	41.2	85	NP_415449.1 outer membrane porin F [Escherichia coli str. K-12 substr. MG1655]	2	345	transporter
gnl|TC-DB|Q48217|1.B.1.3.2	1.B.1.3.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q48217|1.B.1.3.2	22.5	0.000116	40.4	84.8	NP_414776.1 outer membrane porin PhoE [Escherichia coli str. K-12 substr. MG1655]	3	334	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	100	0	1519	100	NP_415116.1 ferric enterobactin outer membrane transporter [Escherichia coli str. K-12 substr. MG1655]	1	746	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	32.5	5.31e-85	280	95.6	NP_416660.1 iron-catecholate outer membrane transporter CirA [Escherichia coli str. K-12 substr. MG1655]	31	663	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	24.1	2.2e-22	99	93.6	NP_418401.1 cobalamin outer membrane transporter [Escherichia coli str. K-12 substr. MG1655]	26	614	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	100	0	896	100	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	65.1	4.13e-207	578	97.6	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	16	471	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	32.4	9.92e-68	221	94.4	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	6	475	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	25.1	9.92e-27	108	84.9	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	65	442	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	23	7.29e-20	88.6	92.2	NP_417251.2 putative transporter YgcS [Escherichia coli str. K-12 substr. MG1655]	16	429	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	22.7	7.75e-14	70.1	96.3	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	16	451	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	25.9	3.06e-07	49.3	75.9	NP_417082.1 alpha-ketoglutarate:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	80	411	transporter
gnl|TC-DB|P15685|2.A.1.1.10	2.A.1.1.10	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P15685|2.A.1.1.10	23	2.42e-12	66.2	75.9	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	5	478	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	33.1	5.65e-67	221	82.4	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	5	454	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	31.6	3.62e-55	190	78.6	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	16	475	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	30.9	6.54e-55	189	80.2	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	24	464	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	27.9	2.14e-25	105	77.5	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	26	431	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	24.1	8.48e-15	73.6	76	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	41	453	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	32.2	1.8e-59	201	81.2	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	23	453	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	31.7	1.68e-53	186	80.3	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	19	476	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	31	7.87e-51	178	81	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	30	462	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	26.9	1.11e-22	97.8	79.6	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	26	431	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	29.8	1.29e-55	192	75.2	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	25	458	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	30.5	1.51e-54	189	75.2	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	32	468	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	26.3	2.03e-42	156	76.5	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	4	477	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	30	2.06e-52	183	83.7	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	15	484	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	27.2	2.02e-42	155	81.2	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	19	454	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	26.5	5.82e-36	137	80	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	27	458	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	29.1	2.35e-56	193	85.8	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	10	478	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	27.4	3.33e-48	171	86.1	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	18	456	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	27.9	9.48e-46	164	85.2	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	30	466	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	22.8	1.79e-12	66.2	78.6	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	48	452	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	19.4	8.86e-11	60.8	76.9	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	61	439	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.9	1.5e-43	158	83.8	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	18	466	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	24.6	1.06e-39	148	83.5	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	12	483	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	24.5	2.46e-39	146	82.9	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	11	447	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	36.8	5.51e-73	235	93.3	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	17	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	36.8	5.51e-73	235	93.3	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	17	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	36.8	5.51e-73	235	93.3	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	17	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.5	2.43e-70	229	91.9	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	13	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.5	2.43e-70	229	91.9	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	13	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.5	2.43e-70	229	91.9	NP_418455.1 D-xylose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	13	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.2	6.8e-61	203	95.6	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.2	6.8e-61	203	95.6	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.2	6.8e-61	203	95.6	NP_417318.1 arabinose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.6	3.41e-31	122	91.2	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.6	3.41e-31	122	91.2	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.6	3.41e-31	122	91.2	NP_414587.1 putative transporter YaaU [Escherichia coli str. K-12 substr. MG1655]	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	25	1.33e-21	94	88.3	NP_417251.2 putative transporter YgcS [Escherichia coli str. K-12 substr. MG1655]	32	429	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	25	1.33e-21	94	88.3	NP_417251.2 putative transporter YgcS [Escherichia coli str. K-12 substr. MG1655]	32	429	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	25	1.33e-21	94	88.3	NP_417251.2 putative transporter YgcS [Escherichia coli str. K-12 substr. MG1655]	32	429	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24	2.59e-13	68.6	85.4	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	54	451	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24	2.59e-13	68.6	85.4	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	54	451	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24	2.59e-13	68.6	85.4	NP_416289.1 putative transporter YdjK [Escherichia coli str. K-12 substr. MG1655]	54	451	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	30.6	1.46e-50	177	83.4	NP_417418.1 galactose:H(+) symporter [Escherichia coli str. K-12 substr. MG1655]	13	448	transporter
