# gapseq version: 2.1.0 0779b300
# Transporter sequence DB md5sum: b99a77e (2024-08-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P29972|1.A.8.8.1	1.A.8.8.1	Ammonia	Ammonium	EX_cpd00013_e0	rxn05466	gnl|TC-DB|P29972|1.A.8.8.1	38.5	5.81e-32	115	80.3	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	7	225	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	23.9	4.16e-09	52.8	79.6	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	7	228	transporter
gnl|TC-DB|P47862|1.A.8.9.1	1.A.8.9.1	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P47862|1.A.8.9.1	30	2.53e-21	87.4	84.2	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	1	226	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	32.8	7.27e-24	94.4	79.7	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	7	221	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	28.5	2.7e-22	90.1	79.7	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	7	221	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	31.8	1.09e-19	83.2	76	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	8	222	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	31.1	1.48e-14	68.6	85.1	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	2	217	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	32.8	3.57e-26	100	79.6	MYb71_1_2448 # 2532214 # 2532900 # 1 # ID=1_2448;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	7	221	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	27.2	8.03e-45	169	89.7	MYb71_2_1003 # 1022899 # 1025157 # -1 # ID=2_1003;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.541	89	729	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	22.3	1.03e-20	94	89.8	MYb71_1_1684 # 1719420 # 1721297 # -1 # ID=1_1684;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.536	37	602	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	24.7	2.17e-23	99.8	88.4	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	58	467	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	24.9	2.8e-07	49.7	79.1	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	50	395	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	25.3	4.69e-15	74.7	79.5	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	35	464	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	25.9	4.78e-16	77.8	77.1	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	66	466	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	9.55e-25	103	86.6	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	58	464	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	9.55e-25	103	86.6	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	58	464	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	9.55e-25	103	86.6	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	58	464	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.9	7.12e-17	79.7	80	MYb71_2_1238 # 1272608 # 1273915 # 1 # ID=2_1238;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598	37	397	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.9	7.12e-17	79.7	80	MYb71_2_1238 # 1272608 # 1273915 # 1 # ID=2_1238;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598	37	397	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.9	7.12e-17	79.7	80	MYb71_2_1238 # 1272608 # 1273915 # 1 # ID=2_1238;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598	37	397	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.1	3.01e-16	77.8	81	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	66	435	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.1	3.01e-16	77.8	81	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	66	435	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.1	3.01e-16	77.8	81	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	66	435	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.2	1.31e-12	66.6	80.4	MYb71_2_658 # 655824 # 657239 # 1 # ID=2_658;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.600	59	436	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.2	1.31e-12	66.6	80.4	MYb71_2_658 # 655824 # 657239 # 1 # ID=2_658;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.600	59	436	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.2	1.31e-12	66.6	80.4	MYb71_2_658 # 655824 # 657239 # 1 # ID=2_658;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.600	59	436	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	1.32e-08	53.9	77	MYb71_2_1946 # 2064279 # 2065577 # -1 # ID=2_1946;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534	26	368	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	1.32e-08	53.9	77	MYb71_2_1946 # 2064279 # 2065577 # -1 # ID=2_1946;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534	26	368	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.7	1.32e-08	53.9	77	MYb71_2_1946 # 2064279 # 2065577 # -1 # ID=2_1946;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534	26	368	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	Galacturonate	D-Galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	25.3	6.16e-20	89.7	77	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	85	464	transporter
gnl|TC-DB|Q07647|2.A.1.1.12	2.A.1.1.12	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q07647|2.A.1.1.12	23.2	4e-06	46.2	79.5	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	85	471	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	22.7	2.05e-11	62.8	91	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	60	464	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	Sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	26.5	1.79e-25	106	84.7	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	71	464	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	Sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	21.8	5.58e-15	73.9	86.4	MYb71_2_1238 # 1272608 # 1273915 # 1 # ID=2_1238;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598	37	421	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	Sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	21.1	1.57e-10	60.1	85.5	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	42	418	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	Sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	25.5	1.38e-20	91.7	81.5	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	71	464	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	21.7	3.43e-11	62.4	76.7	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	79	464	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	21.7	3.43e-11	62.4	76.7	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	79	464	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	D-Mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	21.7	3.43e-11	62.4	76.7	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	79	464	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	22.2	2.49e-07	50.1	79.2	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	387	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	22.2	2.49e-07	50.1	79.2	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	387	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	D-Mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	22.2	2.49e-07	50.1	79.2	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	387	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	20.3	0.00011	41.6	86.2	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	53	464	transporter
gnl|TC-DB|P22732|2.A.1.1.13	2.A.1.1.13	fructose	D-Fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P22732|2.A.1.1.13	26	1.3e-10	60.5	76.2	MYb71_2_658 # 655824 # 657239 # 1 # ID=2_658;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.600	77	442	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	21.5	3.66e-08	52.8	80.5	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	82	466	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	glycine	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	26.1	1.95e-17	82	76.5	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	71	464	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	22.9	4.87e-09	55.5	76.3	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	58	432	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	21.4	2.5e-07	50.1	79.4	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	17	380	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	D-Fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	21.1	4.23e-06	46.2	76.7	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	390	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	21.1	4.23e-06	46.2	76.7	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	390	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	D-Mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	21.1	4.23e-06	46.2	76.7	MYb71_1_1773 # 1821193 # 1822530 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	27	390	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	Lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	22.3	5.68e-14	71.2	79	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	67	473	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AE24|2.A.1.1.2	25.9	8.15e-21	92	85.8	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	62	472	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AE24|2.A.1.1.2	25.9	8.15e-21	92	85.8	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	62	472	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AE24|2.A.1.1.2	22.3	3.17e-09	55.8	91.9	MYb71_2_104 # 106468 # 107778 # -1 # ID=2_104;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.543	28	428	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AE24|2.A.1.1.2	22.3	3.17e-09	55.8	91.9	MYb71_2_104 # 106468 # 107778 # -1 # ID=2_104;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.543	28	428	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	21.7	2.08e-11	63.2	78.9	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	60	466	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	22.2	1.67e-09	57	75.1	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	56	431	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	24.1	2.45e-14	72.4	76.4	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	68	466	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AGF4|2.A.1.1.3	26.4	1.63e-16	79	84.1	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	80	464	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P15729|2.A.1.1.32	23.7	6.12e-19	86.3	97.9	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	30	464	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	fructose	D-Fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P15729|2.A.1.1.32	23.7	6.12e-19	86.3	97.9	MYb71_1_1997 # 2063671 # 2065128 # -1 # ID=1_1997;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	30	464	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P15729|2.A.1.1.32	23.3	4.84e-13	67.8	90.4	MYb71_2_1314 # 1345909 # 1347219 # -1 # ID=2_1314;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.586	44	435	transporter
